image_name	cell_number	mRNA_entry	peptide_entry	pep_amp	normalized_pep_amp	distance	X Coord	Y Coord	Z Coord
23-08-14_motorNeurons_SUNTAG307_MG132_009_XY1_555S.tif	Cell_4	1034	14795	1892.35	1.575986475007079	393.4018301940142	104163	152233	7736.55
23-08-14_motorNeurons_SUNTAG307_MG132_009_XY1_555S.tif	Cell_4	1032	14796	4614.51	3.8430551160117927	252.4480144505003	104622	151898	6435.21
23-08-14_motorNeurons_SUNTAG307_MG132_009_XY1_555S.tif	Cell_4	1035	14810	1178.33	0.9813365091526891	603.1948275640301	102893	153996	6154.72
23-08-14_motorNeurons_SUNTAG307_MG132_009_XY1_555S.tif	Cell_4	1036	14832	4557.18	3.7953095591052186	100.97841353476669	98701.1	161584	6961.39
23-08-14_motorNeurons_SUNTAG307_MG132_009_XY1_555S.tif	Cell_4	1039	14896	5620.18	4.68059696520479	201.0711565590692	89749.7	182725	7014.94
23-08-14_motorNeurons_SUNTAG307_MG132_009_XY1_555S.tif	Cell_4	1040	14900	975.039	0.8120317470892949	278.265718334116	89989.6	184511	7215.15
23-08-14_motorNeurons_SUNTAG307_MG132_009_XY1_555S.tif	Cell_5	1041	14998	2337.87	1.9470243349934206	642.2293671267329	100298	131785	7364.8
23-08-14_motorNeurons_SUNTAG307_MG132_009_XY1_555S.tif	Cell_5	1044	15022	1551.58	1.292186485000916	345.9147293770533	89407.6	132980	7296.07
23-08-14_motorNeurons_SUNTAG307_MG132_009_XY1_555S.tif	Cell_5	1043	15023	5287.06	4.4031680463714045	185.64923915814126	94929.6	132738	6999.51
23-08-14_motorNeurons_SUNTAG307_MG132_009_XY1_555S.tif	Cell_5	1045	15028	5335.11	4.4431850358945315	172.5795179040687	97050.4	133045	6833.75
23-08-14_motorNeurons_SUNTAG307_MG132_009_XY1_555S.tif	Cell_5	1047	15036	1894.86	1.5780768526075586	245.57990552975016	88478.4	133349	7020.78
23-08-14_motorNeurons_SUNTAG307_MG132_009_XY1_555S.tif	Cell_5	1049	15038	1471.55	1.2255359195162983	639.4763169969572	98635.5	133357	6744
23-08-14_motorNeurons_SUNTAG307_MG132_009_XY1_555S.tif	Cell_5	1046	15039	3887.83	3.237861651981278	251.24689052802225	100786	133142	7183.46
23-08-14_motorNeurons_SUNTAG307_MG132_009_XY1_555S.tif	Cell_5	1050	15060	3289.53	2.7395855888868534	290.02739525775553	96199.6	133838	7560.64
23-08-14_motorNeurons_SUNTAG307_MG132_009_XY1_555S.tif	Cell_5	1048	15067	3735.72	3.1111814381131633	695.1162780427474	98645.3	133393	8664.06
23-08-14_motorNeurons_SUNTAG307_MG132_009_XY1_555S.tif	Cell_5	1051	15068	6474.36	5.391974948781584	118.92854997854805	101196	133947	6979.75
23-08-14_motorNeurons_SUNTAG307_MG132_009_XY1_555S.tif	Cell_5	1052	15079	5460.24	4.547395772606892	166.41937988106446	94936.1	134499	6692.91
23-08-14_motorNeurons_SUNTAG307_MG132_009_XY1_555S.tif	Cell_5	1055	15089	2273.13	1.893107583656745	537.8709510653983	95919.6	135239	8077.27
23-08-14_motorNeurons_SUNTAG307_MG132_009_XY1_555S.tif	Cell_5	1053	15092	3842.99	3.2005180138914335	240.72102110119596	88008.5	135048	6918.95
23-08-14_motorNeurons_SUNTAG307_MG132_009_XY1_555S.tif	Cell_5	1054	15106	6125.49	5.101429118710128	191.90260550603097	94234.4	135265	7640.4
23-08-14_motorNeurons_SUNTAG307_MG132_009_XY1_555S.tif	Cell_5	1056	15122	6231.3	5.189549777637124	177.87987519671807	83263.5	136073	6580.33
23-08-14_motorNeurons_SUNTAG307_MG132_009_XY1_555S.tif	Cell_5	1057	15125	3375.8	2.81143294968103	204.09664377446035	82098.1	136418	7446.75
23-08-14_motorNeurons_SUNTAG307_MG132_009_XY1_555S.tif	Cell_5	1058	15136	3155.95	2.6283375251927974	562.0137809698316	77303.4	137591	6525.6
23-08-14_motorNeurons_SUNTAG307_MG132_009_XY1_555S.tif	Cell_5	1061	15178	1774.11	1.477513866449023	585.8442540470945	69800.1	142907	7371.57
23-08-14_motorNeurons_SUNTAG307_MG132_009_XY1_555S.tif	Cell_5	1062	15185	3201.14	2.665972650199044	224.5200436486685	62916.4	143386	7308.64
23-08-14_motorNeurons_SUNTAG307_MG132_009_XY1_555S.tif	Cell_5	1063	15190	1043.95	0.8694221896497161	134.46025435050055	62114.3	143542	7838.73
23-08-14_motorNeurons_SUNTAG307_MG132_009_XY1_555S.tif	Cell_5	1064	15220	1179.85	0.982602395189633	653.1180674273213	63833.6	144710	8090.13
23-08-14_motorNeurons_SUNTAG307_MG132_009_XY1_555S.tif	Cell_5	1066	15224	1300.52	1.0830987557672769	71.55249820935751	57984.7	145699	6514.62
23-08-14_motorNeurons_SUNTAG307_MG132_009_XY1_555S.tif	Cell_5	1069	15241	6898.09	5.744865666172527	315.68466861727836	54303.7	148713	9146.35
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_1	70	1621	5337.6	2.6795315237526296	282.73386779796573	173081	46310.4	4287.85
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_1	71	1660	4016.94	2.0165462678025494	595.9017452567192	166883	55830.1	3217.89
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_1	72	1687	4501.38	2.25974025974026	474.18921328937785	164320	61792.4	3715.58
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_1	73	1691	6710.62	3.3688020522191375	120.79751653076028	164441	62417.4	3874.99
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_1	74	1747	6331.06	3.178258927002646	337.4129369185492	158419	82585	4277.01
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_1	76	1784	5805.76	2.9145527838995178	486.38770543672257	153434	91102.1	4890.11
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_1	77	1789	3388.53	1.7010778166557061	478.2098807009353	153921	93468.8	4360.58
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_1	78	1795	5819.81	2.921606032158796	577.3627022937981	153281	95382.2	4995.42
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_1	80	1797	6939.59	3.483747408370524	429.75352238230425	153300	96155.3	6205.02
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_1	81	1804	3545.43	1.7798432723055837	520.5271270548712	152908	98067	5047.72
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_1	82	1810	5743.24	2.883167084172109	374.02953091968567	153966	98575.9	5346.53
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_1	84	1816	3528.95	1.7715701384043092	508.26544246091953	153073	99232.3	5237.34
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_1	85	1850	4627.02	2.3228128655264335	391.92091038881813	152107	106742	5378.98
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_1	86	1852	4454.85	2.236381708743518	153.73028328862208	153648	107361	5326.5
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_1	89	1869	6309.54	3.1674556599179713	79.1580697086532	154917	108868	4465.11
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_1	92	1874	4943.26	2.481568682573708	590.4439008068421	151544	109899	4593.06
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_1	90	1876	3609.06	1.8117862037460026	395.6829538911172	152609	109514	5573.59
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_1	94	1879	6246.46	3.1357888342812967	277.41665415039523	154337	110052	3946.28
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_1	91	1884	5619.09	2.820842474108806	529.1597112403778	152922	109618	5714.43
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_1	96	1890	3197.35	1.6051034392742936	590.6174734970174	154063	110878	5069.54
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_1	95	1892	6472.92	3.2494741439465056	135.5912976558599	153364	110412	4223.33
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_1	98	1909	3172.62	1.592688718316859	522.6097970761742	153048	111734	3984.62
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_1	97	1910	2699.11	1.35498170171537	697.9462730038753	151105	111073	3949.75
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_1	100	1911	2374.93	1.192239920883137	568.2006687782055	151935	112295	5566.77
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_1	102	1918	5933.16	2.9785089282576718	409.40078163090993	149664	112644	5188.27
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_1	104	1925	7224.53	3.6267902951320035	556.7045895266178	149054	113807	4457.92
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_1	105	1929	3686.21	1.8505163178530013	39.11521443121589	150207	113936	3905.03
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_1	103	1931	3234.7	1.623853533401272	620.7100772502408	151219	113363	4340.39
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_1	108	1932	2692.97	1.3518993569244824	242.01239637671455	149237	114230	5103
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_1	109	1937	5850.15	2.936837032314419	460.3400916713642	150272	115060	4302.49
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	114	1942	4379.71	2.1986606358465655	279.23466833471804	123477	132572	5043.65
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	119	1948	3848.62	1.9320478516458415	520.2124565982633	117462	133154	4172.39
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	112	1955	4123.21	2.0698949291914115	450.7782159776579	121432	132392	4351.22
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	111	1957	3524.31	1.7692408094418144	390.4830342025118	125159	132233	5367.83
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	115	1960	2686.91	1.3488571729777759	326.1180767758819	122679	132785	5272.38
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	118	1962	3879.76	1.9476804602432745	86.34813257969161	124606	132975	3932.45
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	113	1963	4061.87	2.039101601915672	434.8287019045546	125874	132484	5569.33
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	116	1972	4673.2	2.3459957128298834	614.593361500106	121582	132858	4480.63
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	129	1983	4671.66	2.3452226165794006	453.54161881794266	114634	134306	5924.17
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	121	1996	3678.01	1.8463998313244545	56.08029957123981	127324	133574	4427.69
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	123	2006	6257.56	3.141361151411403	192.92485583770693	120885	133806	3609.57
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	120	2011	3810.51	1.9129162294991442	495.8316246469158	122507	133518	5501.83
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	147	2015	6923.47	3.475654998268064	139.71399357258383	110257	135000	6389.91
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	142	2016	5245.48	2.633286311678271	368.4087403957729	112479	134968	5172.94
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	122	2024	3412.49	1.7131059894878988	339.40094283899685	121956	133844	4024.71
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	148	2030	5300.23	2.6607713894146054	506.0958407258451	113342	134991	6272.54
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	124	2033	4399.28	2.208484982354329	438.0011415510238	122547	133907	4306.62
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	131	2036	3867.21	1.9413802278123886	595.8363869385622	106203	134547	4215.19
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	137	2037	6837.95	3.4327230558386335	667.1326704636792	113681	134659	5272.43
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	132	2046	3906.39	1.9610490012500061	516.5510623355642	107161	134428	4283.58
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	133	2050	6222.56	3.1237907820822395	317.9701243827791	125666	134474	4300.27
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	138	2051	5902.71	2.9632227069412997	195.67319693816015	126452	134655	4030.08
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	130	2061	2733.62	1.372306085873925	696.9146289180619	118591	134257	4280.87
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	144	2067	6921.3	3.4745656353696557	188.91532494744834	124279	134881	3815.91
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	146	2068	5411.27	2.7165146411377568	153.95129099815955	101643	135027	4269.88
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	151	2079	7012.37	3.520283736364138	203.54498274336788	99203.1	135133	4076.15
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	139	2081	6522.43	3.274328686388988	632.8736050745046	117322	134723	3909.23
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	141	2087	5445.85	2.7338741660349704	447.3030292765744	105772	134994	5171.93
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	152	2088	4143.84	2.0802514068845728	181.8130908378162	122044	135175	4362.7
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	155	2089	3927.8	1.9717970471739317	646.9567218910396	123276	135325	3507.08
23-08-14_motorNeurons_SUNTAG307_Ctrl_014_XY1_555S.tif	Cell_1	6	209	758.391	0.3137645992875671	353.29343328174104	78239.5	46658.9	5382.68
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	167	2091	3272.78	1.642970095231402	575.0137476617376	84836.3	135827	4207.61
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	162	2098	5494.9	2.7584977836234117	592.4660327816271	110522	135548	4060.9
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	169	2101	2235.21	1.1220990065211172	565.8780787413486	126177	135804	4673.76
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	150	2103	2297.58	1.153409404665686	499.781202127491	89501.3	135045	4809.57
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	158	2120	4363.89	2.190718828909784	495.58147665141803	125484	135546	3613.19
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	156	2134	3175.78	1.5942750716620064	594.9394927217389	127336	135327	5625.25
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	171	2135	5339.62	2.680545585068198	174.58568097069983	85597.2	135983	4646.13
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	153	2137	6781.25	3.404259057525389	476.3034746881446	102918	135382	5849.66
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	163	2141	3997.67	2.0068725244604644	269.3566409056959	113660	135548	6043.33
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	166	2142	6302.69	3.1640168876349777	500.000999999	117439	135622	4580.27
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	173	2144	4958.09	2.4890134990637502	77.6659513557904	123869	135992	4175.64
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	165	2146	2457.37	1.2336256708116005	461.14606145992354	81367.4	135669	5094.53
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	177	2168	2804.18	1.407727950441518	155.26831614981853	81372.5	136529	4686.27
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	164	2172	1953.67	0.9807629556373275	556.5294241996554	115482	135500	5728.93
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	161	2179	2447.57	1.2287059673994347	606.1493215371935	108137	135567	5967.72
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	170	2184	3212.37	1.612643637769266	545.3888521046246	126983	135886	4709.15
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	181	2199	2438.21	1.2240071486302642	521.0889463421748	89658	137229	4929.02
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	172	2201	2809.77	1.4105341894286618	496.64918201885416	98732.8	135987	5060.56
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	176	2204	4846.16	2.432823457949086	631.2566831329392	122990	136297	4319.37
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	179	2206	6462.76	3.244373716735526	191.29673285239102	82150.5	137009	5449.4
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	174	2214	4872.61	2.446101637056411	627.2001275510074	122064	136104	4048.76
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	180	2218	5600.94	2.811730982585254	217.36073702487144	93305.1	137047	4231.9
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	182	2236	5718.68	2.8708377050085594	530.7534644258075	99032.6	137404	4989.23
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	183	2238	5280.53	2.650881781535048	153.25221042452722	83241.9	137537	4810.94
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	184	2239	5388.87	2.7052696047670923	309.4550694365795	97401.7	137505	3979.29
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	186	2262	5781.64	2.902444289378963	224.9672198343572	76886.9	139878	4339.87
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	188	2272	1690.22	0.848508275643954	609.0023727375758	72798.7	140356	8892.78
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_2	192	2305	3355.42	1.6844562472703177	394.9834047146765	64944.2	145164	6256.13
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_3	193	2508	6862.91	3.4452532392230886	385.25316351718647	137724	146344	4026.95
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_3	197	2510	6382.59	3.2041275307606965	58.05170109479997	137585	146957	3693
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_3	198	2512	6174.82	3.0998247983172607	336.78776699874356	138514	147076	3899.06
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_3	199	2533	4775.75	2.397476894964332	613.2642171201578	138405	154706	5645.98
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_3	201	2538	4572.63	2.295508511588914	511.88475265434505	137502	156081	4613.53
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_3	202	2540	3822.68	1.91902569792017	139.7891269019161	140380	156086	4707.79
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_3	203	2545	5139.65	2.580158534932404	549.1812087098392	139640	156340	4590.34
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_3	205	2546	3396.39	1.7050236195964839	686.8660713705402	137233	157546	4918.88
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_3	206	2547	6741.85	3.3844798417662743	124.8118584109699	139039	157629	5893.12
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_3	207	2558	2167.91	1.0883136963538973	492.7605909567038	138107	160531	4641.46
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_3	209	2572	2419.7	1.214714933307898	268.66335812685736	135314	164839	4214.67
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_3	210	2600	6449.21	3.237571473752378	153.60013020827813	131753	175277	4944.61
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_3	211	2603	1121	0.5627538290854873	407.1817775883395	131772	176237	4630.34
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_3	213	2624	2415.35	1.2125311874055593	93.13431161500041	128015	186580	3770.07
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_3	214	2637	3936.88	1.9763553029884688	365.1657158058516	127834	192202	6203.6
23-08-14_motorNeurons_SUNTAG307_MG132_002_XY1_555S.tif	Cell_3	215	2650	1280.8	0.6429751153369243	537.5509278198672	124355	194449	4630.14
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_1	216	2663	5214.96	1.5631530672805425	260.0076921939041	119929	120201	6034.09
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_1	218	2670	5683.69	1.7036520811227212	120.44085685513866	122402	120540	4602.84
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_1	221	2675	6029.73	1.807375501321871	627.6256846242034	117619	121089	6984.27
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_1	219	2676	6514.07	1.9525535192945225	383.30797017541914	119126	120954	7052.35
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_1	231	2695	5392.98	1.6165134974731579	687.8262862089526	120358	122082	4631.59
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_1	223	2699	6334.46	1.8987164961123202	275.9601420495358	119996	121182	6362.69
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_1	227	2700	7093.56	2.1262521806377355	104.0096149401583	122083	121664	5567.18
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_1	228	2705	3399.14	1.0188718834115664	148.60686390607938	126023	121673	5425.89
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_1	232	2714	5169.08	1.5494008117068025	401.62171256046406	127588	122491	5890.74
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_1	225	2724	3973.79	1.1911197837047163	595.8338694636283	123335	121431	4350.83
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_1	229	2732	4643.79	1.3919482761721491	368.506444991129	118348	121937	5590.66
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_1	234	2743	5264.73	1.578071327086668	140.52046114356443	131352	122602	5667.63
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_1	233	2749	5327.9	1.597006156742142	161.22654868228122	120090	122542	3988.35
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_1	235	2787	4910.82	1.4719889214610722	136.34148304899725	126065	123420	5726.67
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_1	236	2794	4874.2	1.4610122954996434	146.4137971640651	119368	123563	4858.3
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_1	237	2806	4231.69	1.2684237661037474	479.48305496649203	133811	123816	4054.65
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_1	239	2836	5396.13	1.6174576911317735	667.3717105182088	134447	124798	4068.09
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_1	238	2839	1836.2	0.5503899669682092	627.2686824639023	127551	124435	5569.64
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_1	241	2861	5994.02	1.7966716424173759	512.7621280866987	139110	126231	4824.9
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_1	240	2872	7247.62	2.1724307441445005	284.52943608702424	134114	125770	5343.5
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_1	242	2900	5165.65	1.5483726897229766	470.1967673219373	140262	126895	5237.62
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_1	245	2902	6546.4	1.9622442434161227	569.6402373428338	142056	128064	4849.67
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_1	243	2903	6994.7	2.096619486958138	681.9178836194282	136963	127546	4661.15
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_1	244	2904	4677.96	1.4021905292879882	670.0119401921133	138596	127820	4016.21
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_1	248	2930	7200.52	2.158312800868059	431.4487223297805	142102	129028	4276.89
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_1	247	2935	3276.35	0.9820663153666769	263.00570336021235	141685	129009	4673.96
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_1	249	2937	5561.57	1.6670473415702989	692.5207578116341	145552	130300	4749.8
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_1	252	2971	2843.82	0.8524180349981118	270.36271932350434	155676	131789	3309.62
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_1	253	2983	5171.44	1.5501082075907175	177.78920102188434	154731	131868	4950.65
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_1	251	2987	2066.01	0.6192741398845387	347.1959101141602	149543	131801	3958.27
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_1	254	2988	6638.23	1.9897697366449052	659.1100059929298	153169	132555	4598.39
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_1	256	3007	2903.25	0.8702318220239915	180.16103907338012	154028	133210	4828.53
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_1	257	3013	6852.6	2.0540258619139258	605.8976811310636	161216	134674	3518.45
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_1	258	3030	6582.12	1.9729510997608044	523.345010485435	163631	135018	4564.31
23-08-14_motorNeurons_SUNTAG307_Ctrl_014_XY1_555S.tif	Cell_1	10	309	1479.79	0.6122247183573499	669.377038745729	52029.3	73657.6	5747.44
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_1	259	3096	4627.53	1.3870744384295812	238.76766950322232	170765	139946	3348.42
23-08-14_motorNeurons_SUNTAG307_MG132_004_XY1_555S.tif	Cell_1	260	3105	3453.93	1.0352948581911048	398.6389343754571	182439	140002	4270.66
