0 Ctrl,0 MG132,1 Ctrl,1 MG132,2 Ctrl,2 MG132,3 Ctrl,3 MG132,4 Ctrl,4 MG132,5 Ctrl,5 MG132,6 Ctrl,6 MG132,7 Ctrl,7 MG132,8 Ctrl,8 MG132,9 Ctrl,9 MG132,10 Ctrl,10 MG132,11 Ctrl,11 MG132,12 Ctrl,12 MG132,13 Ctrl,13 MG132,14 Ctrl,14 MG132,15 Ctrl,15 MG132,16 Ctrl,16 MG132,17 Ctrl,17 MG132,18 Ctrl,18 MG132,19 Ctrl,19 MG132,20 Ctrl,20 MG132,20+ Ctrl,20+ MG132
17.94871794871795,0.0,43.58974358974359,3.8461538461538463,23.076923076923077,14.423076923076922,15.384615384615385,30.76923076923077,0.0,27.884615384615387,0.0,23.076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.8620689655172413,,11.206896551724139,,17.24137931034483,,70.6896551724138,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
,0.0,,3.9735099337748347,,11.920529801324504,,30.4635761589404,,23.178807947019866,,15.2317880794702,,11.258278145695364,,3.3112582781456954,,0.6622516556291391,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
,0.904977375565611,,8.144796380090497,,24.8868778280543,,62.89592760180995,,3.167420814479638,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
,0.0,,0.0,,17.647058823529413,,35.294117647058826,,17.647058823529413,,5.88235294117647,,5.88235294117647,,11.76470588235294,,5.88235294117647,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
,0.0,,8.823529411764707,,32.35294117647059,,29.411764705882355,,17.647058823529413,,0.0,,8.823529411764707,,2.941176470588235,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
,0.0,,5.128205128205128,,9.401709401709402,,12.82051282051282,,21.367521367521366,,20.51282051282051,,8.547008547008547,,13.675213675213676,,7.6923076923076925,,0.8547008547008548,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
